Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
9,Second Century Ventures Announces 2017 REach® Accelerator Class — RISMedia,https://www.rismedia.com/2017/04/24/second-century-ventures-announces-2017-reach-accelerator-class/,https://www.housecanary.com/,HouseCanary,14,100,false,false,false,true,false,false,false,false,2026-01-29,2026-09-01,false,false
9,Silicon Valley's Predictive Analytics to Fuel Leading Real Estate Brand,https://www.rismedia.com/2017/04/24/silicon-valley-predictive-analytics-fuel-leading-real-estate-brand-2/,http://www.housecanary.com/,www.housecanary.com,8,106,false,false,false,true,false,false,false,false,2026-01-27,2026-08-31,false,false
9,Harnessing the Real Power of Data,https://www.rismedia.com/2017/05/02/harnessing-real-power-data/,http://www.housecanary.com/,www.housecanary.com,7,109,false,false,false,true,false,false,false,false,2025-03-08,2026-09-02,false,false
9,RISMedia and HouseCanary Launch New System to Bring Local Market Housing Data to Millions of Real Estate Professionals,https://www.rismedia.com/2017/05/17/rismedia-housecanary-launch-system/,https://www.housecanary.com/,HouseCanary,9,110,false,false,false,true,false,false,false,false,2025-03-06,2026-09-04,false,false
9,RISMedia and HouseCanary Launch New System to Bring Local Market Housing Data to Millions of Real Estate Professionals,https://www.rismedia.com/2017/05/17/rismedia-housecanary-launch-system/,https://www.housecanary.com/,click here,9,110,false,false,false,true,false,false,false,false,2025-03-06,2026-09-04,false,false
9,RISMedia and HouseCanary Launch New System to Bring Local Market Housing Data to Millions of Real Estate Professionals,https://www.rismedia.com/2017/05/17/rismedia-housecanary-launch-system/,http://www.housecanary.com/,www.housecanary.com,9,110,false,false,false,true,false,false,false,false,2025-03-06,2026-09-04,false,false
9,Drilling Into Real Estate With a Data-Focused Lens,https://www.rismedia.com/2017/05/18/drilling-real-estate-data-focused-lens/,http://www.housecanary.com/ris,www.housecanary.com/ris,7,107,false,false,false,true,false,false,false,false,2025-03-06,2026-09-02,false,false
9,"On-site, Accurate Appraisals to Change Game for Real Estate — RISMedia",https://www.rismedia.com/2017/05/24/site-accurate-appraisals-change-game-real-estate/,http://www.housecanary.com/,www.housecanary.com,7,107,false,false,false,true,false,false,false,false,2025-01-06,2026-09-06,false,false
9,HouseCanary Q2 Rental Investment Index Confirms Single-Family Market Strength — RISMedia,https://www.rismedia.com/2017/07/11/housecanary-q2-rental-investment-index-confirms-single-family-market-strength/,https://www.housecanary.com/rental-investment-index,Download Effective Gross Yields by MSA.,8,101,false,false,false,true,false,false,false,false,2025-03-08,2026-08-31,false,false
9,HouseCanary Q2 Rental Investment Index Confirms Single-Family Market Strength — RISMedia,https://www.rismedia.com/2017/07/11/housecanary-q2-rental-investment-index-confirms-single-family-market-strength/,http://www.housecanary.com/,www.housecanary.com,8,101,false,false,false,true,false,false,false,false,2025-03-08,2026-08-31,false,false
9,New Breed of Market Data a Game Changer for Agents and Clients,https://www.rismedia.com/2017/07/25/new-breed-market-data-game-changer-agents-clients/,http://www.housecanary.com/ris,www.housecanary.com/ris,7,109,false,false,false,true,false,false,false,false,2025-01-12,2026-08-31,false,false
9,Quantifying Gentrification: Where 'Cool' and Affordable Is Still Possible,https://www.rismedia.com/2017/09/04/quantifying-gentrifiation-where-cool-affordable-is-still-possible/,https://www.housecanary.com/quantifying-gentrification,HouseCanary e-book,13,113,false,false,false,true,false,false,false,false,2026-01-28,2026-09-04,false,false
9,Quantifying Gentrification: Where 'Cool' and Affordable Is Still Possible,https://www.rismedia.com/2017/09/04/quantifying-gentrifiation-where-cool-affordable-is-still-possible/,https://www.housecanary.com/quantifying-gentrification,other U.S. neighborhoods,13,113,false,false,false,true,false,false,false,false,2026-01-28,2026-09-04,false,false
9,Quantifying Gentrification: Where 'Cool' and Affordable Is Still Possible,https://www.rismedia.com/2017/09/04/quantifying-gentrifiation-where-cool-affordable-is-still-possible/,http://www.housecanary.com/,www.housecanary.com,13,113,false,false,false,true,false,false,false,false,2026-02-17,2026-09-04,false,false
9,Quantifying Gentrification: Where 'Cool' and Affordable Is Still Possible,https://www.rismedia.com/2017/09/04/quantifying-gentrifiation-where-cool-affordable-is-still-possible/,https://www.housecanary.com/product-analytics-api/home-price-index-hpi-real-estate-data-api,HouseCanary’s Home Price Indices data,13,113,false,false,false,true,false,false,false,false,2026-02-17,2026-09-04,false,false
9,Quantifying Gentrification: Where 'Cool' and Affordable Is Still Possible,https://www.rismedia.com/2017/09/04/quantifying-gentrifiation-where-cool-affordable-is-still-possible/,https://www.housecanary.com/product-analytics-api/home-price-index-hpi-real-estate-data-api,HouseCanary’s Home Price Indices,13,113,false,false,false,true,false,false,false,false,2026-02-17,2026-09-04,false,false
9,HouseCanary Closes $31 Million Series B Funding Round — RISMedia,https://www.rismedia.com/2017/09/14/housecanary-closes-31-million-series-b-funding-round/,http://www.housecanary.com/,www.housecanary.com,7,100,false,false,false,true,false,false,false,false,2025-01-12,2026-09-02,false,false
9,Upping the Ante With Market Data,https://www.rismedia.com/2017/09/25/upping-ante-market-data/,http://www.housecanary.com/ris,www.housecanary.com/ris,7,110,false,false,false,true,false,false,false,false,2024-12-22,2026-08-30,false,false
9,Data Accuracy a Key Piece of the Real Estate Puzzle,https://www.rismedia.com/2017/10/18/data-accuracy-key-piece-real-estate-puzzle/,http://www.housecanary.com/ris,www.housecanary.com/ris,7,110,false,false,false,true,false,false,false,false,2025-03-10,2026-09-01,false,false
9,HouseCanary and AXIS Appraisal Management Solutions and Mercury Network Partner to Expand Agile Appraisal Platform — RISMedia,https://www.rismedia.com/2017/11/28/housecanary-axis-appraisal-management-solutions-mercury-network-partner-expand-agile-appraisal-platform/,http://www.housecanary.com/agile-appraisal,www.housecanary.com/agile-appraisal,7,100,false,false,false,true,false,false,false,false,2025-03-06,2026-09-02,false,false
9,When Data Makes the Difference,https://www.rismedia.com/2017/12/03/when-data-makes-difference/,http://www.housecanary.com/,www.housecanary.com,7,115,false,false,false,true,false,false,false,false,2026-02-16,2026-09-02,false,false
9,YoY Decline in Net New Listing Volume Fuels Inventory Challenges – theMReport.com,http://mreport.flywheelsites.com/news/data/07-10-2023/persistent-yoy-decline,https://www.housecanary.com/,"HouseCanary, Inc.",22,93,false,false,false,true,false,false,false,false,2026-03-03,2026-09-03,false,false
9,YoY Decline in Net New Listing Volume Fuels Inventory Challenges – theMReport.com,http://mreport.flywheelsites.com/news/data/07-10-2023/persistent-yoy-decline,https://www.housecanary.com/wp-content/uploads/2023/07/Market-Pulse-Report-57.pdf,click here,22,93,false,false,false,true,false,false,false,false,2026-03-03,2026-09-03,false,false
9,Where SFR Investors Cash In – theMReport.com,http://mreport.flywheelsites.com/news/data/07-11-2017/sfr-investors-cash,https://www.housecanary.com/,"HouseCanary, Inc",19,55,false,false,false,true,false,false,false,false,2026-03-03,2026-09-02,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",http://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/wp-content/uploads/2023/07/hc_rental-report_q2-2023-min-1.pdf,click here,21,82,false,false,false,true,false,false,false,false,2025-02-07,2026-08-22,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",http://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/wp-content/uploads/2023/07/hc_rental-report_q2-2023-min-1.pdf,National Rental Report,21,82,false,false,false,true,false,false,false,false,2025-02-07,2026-08-22,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",http://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/,"HouseCanary, Inc.",21,82,false,false,false,true,false,false,false,false,2025-02-07,2026-08-22,false,false
9,HouseCanary Receives $33 Million From Investors – theMReport.com,http://mreport.flywheelsites.com/news/technology/01-16-2017/housecanary-receives-33-million-investors,https://www.housecanary.com/,acquisition-bh HouseCanary,21,58,false,false,false,false,false,false,true,false,2026-02-19,2026-09-14,false,false
9,Your Peek Into the Future: 10 Things Guaranteed to Change Real Estate,http://newsletter.rismedia.com/news/view/121289/,https://www.housecanary.com/,HouseCanary,7,12,false,false,false,true,false,false,false,false,2026-02-09,2026-08-31,false,false
9,Data Gets Real: How HouseCanary's Predictive Analytics Can Raise Your Game |,https://ace.rismedia.com/2017/03/21/data-gets-real-housecanary-predictive-analytics-raise-game/,http://www.housecanary.com/,www.housecanary.com,14,91,false,false,false,true,false,false,false,false,2026-02-25,2026-09-01,false,false
9,Silicon Valley's Predictive Analytics to Fuel Leading Real Estate Brand |,https://ace.rismedia.com/2017/04/24/silicon-valley-predictive-analytics-fuel-leading-real-estate-brand/,http://www.housecanary.com/,www.housecanary.com,15,90,false,false,false,true,false,false,false,false,2026-02-05,2026-08-31,false,false
9,"On-site, Accurate Appraisals to Change Game for Real Estate — RISMedia |",https://ace.rismedia.com/2017/05/24/site-accurate-appraisals-change-game-real-estate/,http://www.housecanary.com/,www.housecanary.com,14,95,false,false,false,true,false,false,false,false,2026-02-28,2026-09-07,false,false
9,New Breed of Market Data a Game Changer for Agents and Clients |,https://ace.rismedia.com/2017/07/25/new-breed-market-data-game-changer-agents-clients/,http://www.housecanary.com/ris,www.housecanary.com/ris,14,90,false,false,false,true,false,false,false,false,2026-02-22,2026-09-02,false,false
9,Data Accuracy a Key Piece of the Real Estate Puzzle |,https://ace.rismedia.com/2017/10/18/data-accuracy-key-piece-real-estate-puzzle/,http://www.housecanary.com/ris,www.housecanary.com/ris,14,90,false,false,false,true,false,false,false,false,2026-03-01,2026-09-08,false,false
9,Housing and Tax Reform: Where Could the Impact Land? |,https://ace.rismedia.com/2018/01/16/housing-tax-reform-where-could-impact-land/,http://www.housecanary.com/,www.housecanary.com,16,95,false,false,false,true,false,false,false,false,2026-02-28,2026-09-02,false,false
9,"Google Enters Portal Wars Fray. Here’s What It Means for Listings, Leads and the Future of Home Search — RISMedia |",https://ace.rismedia.com/2026/07/14/google-enters-portal-wars-fray-heres-what-it-means-for-listings-leads-and-the-future-of-home-search/,https://www.housecanary.com/google#faqs,HouseCanary’s FAQ site,19,95,false,false,false,true,false,false,false,false,2026-07-19,2026-09-08,false,false
9,Predictive Analytics: The Next Big Thing in Real Estate? | RISMedia\'s Housecall,https://blog.rismedia.com/2017/predictive-analytics-next-big-thing-real-estate/,https://www.housecanary.com/,HouseCanary,7,87,false,false,false,true,false,false,false,false,2026-01-30,2026-09-10,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,https://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,https://www.housecanary.com/,HouseCanary,22,59,false,false,false,false,false,false,true,false,2026-02-09,2026-08-31,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,https://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,http://www.housecanary.com/wp-content/uploads/2021/07/Market-Pulse-Report-33.pdf,Market Pulse report,22,59,false,false,false,true,false,false,false,false,2026-03-01,2026-08-31,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,https://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,http://www.housecanary.com/wp-content/uploads/2021/07/Market-Pulse-Report-33.pdf,According to HouseCanary,22,59,false,false,false,true,false,false,false,false,2026-03-01,2026-08-31,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,https://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,https://www.housecanary.com/about-us/,Jeremy Sicklick,22,59,false,false,false,true,false,false,false,false,2026-02-09,2026-08-31,false,false
9,Fewer Listings Under Contract YoY in July – theMReport.com,https://mreport.flywheelsites.com/news/data/08-05-2021/7-3-fewer-listings-under-contract-yoy-in-july,http://www.housecanary.com/wp-content/uploads/2021/08/Market-Pulse-Report-34.pdf,HouseCanary’s latest Market Pulse report,19,59,false,false,false,false,false,false,true,false,2026-02-27,2026-09-16,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",https://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/,"HouseCanary, Inc.",21,82,false,false,false,true,false,false,false,false,2026-03-05,2026-09-04,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",https://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/wp-content/uploads/2023/07/hc_rental-report_q2-2023-min-1.pdf,National Rental Report,21,82,false,false,false,true,false,false,false,false,2026-02-13,2026-09-04,false,false
9,"Rental Market Experiences Significant Increases in Prices, Listings – theMReport.com",https://mreport.flywheelsites.com/news/data/08-07-2023/rental-market-listings,https://www.housecanary.com/wp-content/uploads/2023/07/hc_rental-report_q2-2023-min-1.pdf,click here,21,82,false,false,false,true,false,false,false,false,2026-02-13,2026-09-04,false,false
9,Sharp Decrease in Demand Driving Housing Market Cooldown – theMReport.com,https://mreport.flywheelsites.com/news/data/10-05-2022/demand-decreases-again,https://www.housecanary.com/,"HouseCanary, Inc.",24,71,false,false,false,true,false,false,false,false,2026-01-31,2026-09-08,false,false
9,Sharp Decrease in Demand Driving Housing Market Cooldown – theMReport.com,https://mreport.flywheelsites.com/news/data/10-05-2022/demand-decreases-again,https://www.housecanary.com/wp-content/uploads/2022/10/Market-Pulse-Report-48.pdf,its latest Market Pulse report,24,71,false,false,false,true,false,false,false,false,2026-02-20,2026-09-08,false,false
9,Sharp Decrease in Demand Driving Housing Market Cooldown – theMReport.com,https://mreport.flywheelsites.com/news/data/10-05-2022/demand-decreases-again,https://www.housecanary.com/wp-content/uploads/2022/10/Market-Pulse-Report-48.pdf,click here,24,71,false,false,false,true,false,false,false,false,2026-02-20,2026-09-08,false,false
9,Is the SFR Market on the Upswing? – theMReport.com,https://mreport.flywheelsites.com/news/data/12-27-2023/the-state-of-the-sfr,https://www.housecanary.com/wp-content/uploads/2023/11/housecanary-rental-report_q3-23.pdf,HouseCanary's State of the Single-Family Rental Market,20,60,false,false,false,true,false,false,false,false,2026-02-16,2026-09-10,false,false
9,Is the SFR Market on the Upswing? – theMReport.com,https://mreport.flywheelsites.com/news/data/12-27-2023/the-state-of-the-sfr,https://www.housecanary.com/wp-content/uploads/2023/11/housecanary-rental-report_q3-23.pdf,click here,20,60,false,false,false,true,false,false,false,false,2026-02-16,2026-09-10,false,false
9,HouseCanary Offers RE/MAX Agents Pricing Insights – theMReport.com,https://mreport.flywheelsites.com/news/technology/04-24-2017/housecanary-offers-remax-agents-pricing-insights,https://www.housecanary.com/,HouseCanary,20,66,false,false,false,true,false,false,false,false,2026-01-27,2026-09-09,false,false
9,Predictive Analytics: The Crystal Ball of Business,https://www.rismedia.com/2017/06/06/realestatemagazinefeedbackrismedia-com/,https://www.housecanary.com/,HouseCanary,12,113,false,false,false,true,false,false,false,false,2026-03-18,2026-09-02,false,false
9,The Real Estate Agent of Tomorrow,https://www.rismedia.com/2018/02/14/real-estate-agent-tomorrow/,http://www.housecanary.com/,www.housecanary.com,7,107,false,false,false,true,false,false,false,false,2024-12-23,2026-09-04,false,false
9,Housing Inventory Seeing Record Declines Nationwide – theMReport.com,http://mreport.flywheelsites.com/featured/04-08-2021/housing-inventory-seeing-record-declines-nationwide,http://www.housecanary.com/wp-content/uploads/2021/04/Market-Pulse-Report-30.pdf,study also found,24,59,false,false,false,true,false,false,false,false,2026-02-09,2026-08-30,false,false
9,Housing Inventory Seeing Record Declines Nationwide – theMReport.com,http://mreport.flywheelsites.com/featured/04-08-2021/housing-inventory-seeing-record-declines-nationwide,http://www.housecanary.com/wp-content/uploads/2021/04/Market-Pulse-Report-30.pdf,Market Pulse report,24,59,false,false,false,true,false,false,false,false,2026-02-09,2026-08-30,false,false
9,Housing Inventory Seeing Record Declines Nationwide – theMReport.com,http://mreport.flywheelsites.com/featured/04-08-2021/housing-inventory-seeing-record-declines-nationwide,http://www.housecanary.com/wp-content/uploads/2021/04/Market-Pulse-Report-30.pdf,Click here,24,59,false,false,false,true,false,false,false,false,2026-02-09,2026-08-30,false,false
9,Report: Housing Inventory and Prices Down In October – theMReport.com,http://mreport.flywheelsites.com/featured/11-04-2021/report-inventory-and-prices-down-in-october,http://www.housecanary.com/wp-content/uploads/2021/11/Market-Pulse-Report-37.pdf,Click here,21,58,false,false,false,true,false,false,false,false,2026-02-25,2026-08-15,false,false
9,Report: Housing Inventory and Prices Down In October – theMReport.com,http://mreport.flywheelsites.com/featured/11-04-2021/report-inventory-and-prices-down-in-october,https://www.housecanary.com/,HouseCanary,21,58,false,false,false,true,false,false,false,false,2026-02-25,2026-08-15,false,false
9,theMReport.com,http://mreport.flywheelsites.com/headline/10-12-2017/7783969,https://www.housecanary.com/,HouseCanary,24,56,false,false,false,true,false,false,false,false,2026-02-20,2026-08-21,false,false
9,Rise in New Listing Volume Suggests Positive Trends in 2024 – theMReport.com,http://mreport.flywheelsites.com/news/data/01-05-2024/rise-in-new-listing-volume,https://www.housecanary.com/,"HouseCanary, Inc.",21,88,false,false,false,true,false,false,false,false,2026-02-27,2026-08-30,false,false
9,Rise in New Listing Volume Suggests Positive Trends in 2024 – theMReport.com,http://mreport.flywheelsites.com/news/data/01-05-2024/rise-in-new-listing-volume,https://www.housecanary.com/resources/housecanary-market-pulse-us-housing-real-time-analytics-2/,December Market Pulse Report,21,88,false,false,false,true,false,false,false,false,2026-02-07,2026-08-30,false,false
9,Rise in New Listing Volume Suggests Positive Trends in 2024 – theMReport.com,http://mreport.flywheelsites.com/news/data/01-05-2024/rise-in-new-listing-volume,https://www.housecanary.com/resources/housecanary-market-pulse-us-housing-real-time-analytics-2/,click here,21,88,false,false,false,true,false,false,false,false,2026-02-07,2026-08-30,false,false
9,List-to-Sale-Price Ratio Returns to Pre-Pandemic Levels – theMReport.com,http://mreport.flywheelsites.com/news/data/02-06-2023/sale-to-list,https://www.housecanary.com/resources/housecanary-market-pulse-us-housing-real-time-analytics-2/,Market Pulse Report,21,66,false,false,false,true,false,false,false,false,2026-02-10,2026-09-01,false,false
9,List-to-Sale-Price Ratio Returns to Pre-Pandemic Levels – theMReport.com,http://mreport.flywheelsites.com/news/data/02-06-2023/sale-to-list,http://housecanary.com/,HouseCanary,21,66,false,false,false,true,false,false,false,false,2026-03-03,2026-09-01,false,false
9,Here’s What Drove Rental Demand in Q1 – theMReport.com,http://mreport.flywheelsites.com/news/data/05-09-2023/rates-inventory-demand,https://www.housecanary.com/wp-content/uploads/2023/05/hc_rental-report_q1-2023-2.pdf,click here,23,74,false,false,false,true,false,false,false,false,2026-02-14,2026-09-04,false,false
9,Here’s What Drove Rental Demand in Q1 – theMReport.com,http://mreport.flywheelsites.com/news/data/05-09-2023/rates-inventory-demand,https://www.housecanary.com/wp-content/uploads/2023/05/hc_rental-report_q1-2023-2.pdf,National Rental Report,23,74,false,false,false,true,false,false,false,false,2026-02-14,2026-09-04,false,false
9,"New Listings Increase, But Housing Shortage Remains – theMReport.com",http://mreport.flywheelsites.com/news/data/05-13-2021/7809827,https://www.housecanary.com/resources/housecanary-market-pulse-us-housing-real-time-analytics-2/,housingcanary.com:,19,55,false,false,false,true,false,false,false,false,2026-02-11,2026-09-02,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,http://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,https://www.housecanary.com/about-us/,Jeremy Sicklick,22,59,false,false,false,true,false,false,false,false,2026-02-15,2026-09-06,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,http://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,https://www.housecanary.com/,HouseCanary,22,59,false,false,false,false,false,false,true,false,2026-03-07,2026-09-06,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,http://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,http://www.housecanary.com/wp-content/uploads/2021/07/Market-Pulse-Report-33.pdf,Market Pulse report,22,59,false,false,false,true,false,false,false,false,2026-03-07,2026-09-06,false,false
9,Homebuyers Seek a Piece of the Shrinking Pie – theMReport.com,http://mreport.flywheelsites.com/news/data/07-15-2021/homebuyers-seek-a-piece-of-the-shrinking-pie,http://www.housecanary.com/wp-content/uploads/2021/07/Market-Pulse-Report-33.pdf,According to HouseCanary,22,59,false,false,false,true,false,false,false,false,2026-03-07,2026-09-06,false,false
9,HouseCanary Announces New Additions – theMReport.com,http://mreport.flywheelsites.com/news/data/10-01-2017/housecanary-announces-new-additions,http://www.housecanary.com/,HouseCanary,20,55,false,false,false,true,false,false,false,false,2026-02-06,2026-08-29,false,false
9,Top MSAs for SFR Homes – theMReport.com,http://mreport.flywheelsites.com/news/data/10-19-2017/top-msas-sfr-homes,https://www.housecanary.com/,HouseCanary’s,20,61,false,false,false,false,false,false,true,false,2026-03-06,2026-09-04,false,false
9,HouseCanary Hires New President of Enterprise Sales – theMReport.com,http://mreport.flywheelsites.com/news/data/10-30-2015/housecanary-hires-new-president-of-enterprise-sales,http://www.housecanary.com/,"HouseCanary, Inc.,",20,57,false,false,false,true,false,false,false,false,2026-03-05,2026-08-15,false,false
9,theMReport.com,http://mreport.flywheelsites.com/news/government/09-28-2017/9-28-17,http://www.housecanary.com/,HouseCanary,22,59,false,false,false,true,false,false,false,false,2025-08-17,2026-09-07,false,false
9,HouseCanary Offers RE/MAX Agents Pricing Insights – theMReport.com,http://mreport.flywheelsites.com/news/technology/04-24-2017/housecanary-offers-remax-agents-pricing-insights,https://www.housecanary.com/,HouseCanary,20,66,false,false,false,true,false,false,false,false,2026-03-03,2026-08-15,false,false
9,Report: Housing Inventory and Prices Down In October – theMReport.com,https://mreport.flywheelsites.com/featured/11-04-2021/report-inventory-and-prices-down-in-october,https://www.housecanary.com/,HouseCanary,21,58,false,false,false,true,false,false,false,false,2026-02-03,2026-08-22,false,false
9,Report: Housing Inventory and Prices Down In October – theMReport.com,https://mreport.flywheelsites.com/featured/11-04-2021/report-inventory-and-prices-down-in-october,http://www.housecanary.com/wp-content/uploads/2021/11/Market-Pulse-Report-37.pdf,Click here,21,58,false,false,false,true,false,false,false,false,2026-02-23,2026-08-22,false,false
9,Summer Busy Season? Not So Fast – theMReport.com,https://mreport.flywheelsites.com/news/data/06-14-2022/summer-busy,http://www.housecanary.com/wp-content/uploads/2022/06/Market-Pulse-Report-44.pdf,Click here,21,64,false,false,false,true,false,false,false,false,2026-02-06,2026-08-26,false,false
9,Summer Busy Season? Not So Fast – theMReport.com,https://mreport.flywheelsites.com/news/data/06-14-2022/summer-busy,http://housecanary.com/,HouseCanary,21,64,false,false,false,true,false,false,false,false,2026-02-27,2026-08-26,false,false
9,HouseCanary Announces New EVP of Analytics and Additional HPI Outlet – theMReport.com,https://mreport.flywheelsites.com/news/data/07-07-2017/housecanary-announces-new-evp-analytics-additional-hpi-outlet,http://www.housecanary.com/,HouseCanary,21,57,false,false,false,false,false,false,true,false,2026-03-11,2026-09-10,false,false
9,HouseCanary Announces New EVP of Analytics and Additional HPI Outlet – theMReport.com,https://mreport.flywheelsites.com/news/data/07-07-2017/housecanary-announces-new-evp-analytics-additional-hpi-outlet,https://www.housecanary.com/housecanary-hires-alex-villacorta-as-executive-vice-president-of-analytics,announced,21,57,false,false,false,true,false,false,false,false,2026-03-11,2026-09-10,false,false
9,HouseCanary Announces New EVP of Analytics and Additional HPI Outlet – theMReport.com,https://mreport.flywheelsites.com/news/data/07-07-2017/housecanary-announces-new-evp-analytics-additional-hpi-outlet,https://www.housecanary.com/first-american-press-release-june-21-2017,announced,21,57,false,false,false,true,false,false,false,false,2026-03-11,2026-09-10,false,false
9,YoY Decline in Net New Listing Volume Fuels Inventory Challenges – theMReport.com,https://mreport.flywheelsites.com/news/data/07-10-2023/persistent-yoy-decline,https://www.housecanary.com/,"HouseCanary, Inc.",22,93,false,false,false,true,false,false,false,false,2026-03-02,2026-09-01,false,false
9,YoY Decline in Net New Listing Volume Fuels Inventory Challenges – theMReport.com,https://mreport.flywheelsites.com/news/data/07-10-2023/persistent-yoy-decline,https://www.housecanary.com/wp-content/uploads/2023/07/Market-Pulse-Report-57.pdf,click here,22,93,false,false,false,true,false,false,false,false,2026-03-02,2026-09-01,false,false
9,New Home Listings Down Nearly 30% YoY – theMReport.com,https://mreport.flywheelsites.com/news/data/09-08-2022/new-listings-down,https://www.housecanary.com/wp-content/uploads/2022/09/Market-Pulse-Report-47.pdf,Market Pulse report,22,61,false,false,false,true,false,false,false,false,2026-03-02,2026-09-02,false,false
9,New Home Listings Down Nearly 30% YoY – theMReport.com,https://mreport.flywheelsites.com/news/data/09-08-2022/new-listings-down,https://www.housecanary.com/wp-content/uploads/2022/09/Market-Pulse-Report-47.pdf,click here.,22,61,false,false,false,true,false,false,false,false,2026-03-02,2026-09-02,false,false
9,New Home Listings Down Nearly 30% YoY – theMReport.com,https://mreport.flywheelsites.com/news/data/09-08-2022/new-listings-down,https://www.housecanary.com/,"HouseCanary, Inc",22,61,false,false,false,false,false,false,true,false,2026-02-10,2026-09-02,false,false
9,theMReport.com,https://mreport.flywheelsites.com/news/government/09-28-2017/9-28-17,http://www.housecanary.com/,HouseCanary,22,59,false,false,false,true,false,false,false,false,2026-02-26,2026-09-06,false,false
9,HouseCanary Announces Collaboration With Google – theMReport.com,https://mreport.flywheelsites.com/news/technology/03-20-2017/housecanary-announces-collaboration-google,http://www.housecanary.com/,HouseCanary.com,19,55,false,false,false,true,false,false,false,false,2026-03-09,2026-09-10,false,false
9,New Home Listings Continue to Decline – theMReport.com,http://mreport.flywheelsites.com/featured/02-03-2022/listing-volume-affordability,https://www.housecanary.com/,"HouseCanary, Inc.",20,60,false,false,false,true,false,false,false,false,2026-02-19,2026-09-09,false,false
9,New Home Listings Continue to Decline – theMReport.com,http://mreport.flywheelsites.com/featured/02-03-2022/listing-volume-affordability,https://www.housecanary.com/resources/housecanary-market-pulse-us-housing-real-time-analytics-2/,Market Pulse,20,60,false,false,false,true,false,false,false,false,2026-01-30,2026-09-09,false,false
9,"Supply Shortage, Rising Rates Push Buyers Into Homes Sooner – theMReport.com",http://mreport.flywheelsites.com/featured/05-04-2022/buyers-rising-rates,http://www.housecanary.com/wp-content/uploads/2022/05/Market-Pulse-Report-43.pdf,click here,21,62,false,false,false,true,false,false,false,false,2026-03-06,2026-08-15,false,false
9,"Supply Shortage, Rising Rates Push Buyers Into Homes Sooner – theMReport.com",http://mreport.flywheelsites.com/featured/05-04-2022/buyers-rising-rates,http://www.housecanary.com/,"HouseCanary, Inc.",21,62,false,false,false,true,false,false,false,false,2026-01-24,2026-08-15,false,false
9,How Will Big Data Transform the Mortgage Lending Industry? – theMReport.com,http://mreport.flywheelsites.com/headline/02-06-2017/will-big-data-transform-mortgage-lending-industry,http://www.housecanary.com/refi,HouseCanary,19,58,false,false,false,true,false,false,false,false,2026-02-24,2026-09-11,false,false
9,Home Price Growth Slowing in Several Markets – theMReport.com,http://mreport.flywheelsites.com/headline/02-24-2018/home-price-growth-slowing-several-markets,https://www.housecanary.com/5-housing-market-trends-2018,here,20,62,false,false,false,true,false,false,false,false,2026-02-20,2026-09-11,false,false
9,Home Price Growth Slowing in Several Markets – theMReport.com,http://mreport.flywheelsites.com/headline/02-24-2018/home-price-growth-slowing-several-markets,https://www.housecanary.com/5-housing-market-trends-2018,5 Housing Trends That Are Changing The Market Today,20,62,false,false,false,true,false,false,false,false,2026-02-20,2026-09-11,false,false
